Number of Estimators,Max Depth,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
100,,0.9347936507936507,0.9347936507936507,0.9347936507936507,0.9347936507936507
100,3.0,0.6883936507936508,0.6883936507936508,0.6883936507936508,0.6883936507936508
100,5.0,0.7066730158730158,0.7066730158730158,0.7066730158730158,0.7066730158730158
200,,0.9356063492063493,0.9356063492063493,0.9356063492063493,0.9356063492063493
200,3.0,0.6883936507936508,0.6883936507936508,0.6883936507936508,0.6883936507936508
200,5.0,0.705879365079365,0.705879365079365,0.705879365079365,0.705879365079365
300,,0.934793650793651,0.934793650793651,0.934793650793651,0.934793650793651
300,3.0,0.6883936507936508,0.6883936507936508,0.6883936507936508,0.6883936507936508
300,5.0,0.7066730158730158,0.7066730158730158,0.7066730158730158,0.7066730158730158
