C,Kernel,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
0.1,linear,0.07473015873015872,0.07473015873015872,0.07473015873015872,0.07473015873015872
0.1,rbf,0.06836825396825395,0.06836825396825395,0.06836825396825395,0.06836825396825395
0.1,sigmoid,0.06678095238095236,0.06678095238095236,0.06678095238095236,0.06678095238095236
1.0,linear,0.0628126984126984,0.0628126984126984,0.0628126984126984,0.0628126984126984
1.0,rbf,0.06836825396825395,0.06836825396825395,0.06836825396825395,0.06836825396825395
1.0,sigmoid,0.06836825396825395,0.06836825396825395,0.06836825396825395,0.06836825396825395
