Number of Estimators,Max Depth,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
100,,0.9122688437440667,0.9122688437440667,0.9122688437440667,0.9122688437440667
100,3.0,0.5368862730206949,0.5368862730206949,0.5368862730206949,0.5368862730206949
100,5.0,0.6250446174292766,0.6250446174292766,0.6250446174292766,0.6250446174292766
200,,0.9201291057528003,0.9201291057528003,0.9201291057528003,0.9201291057528003
200,3.0,0.5338276058477311,0.5338276058477311,0.5338276058477311,0.5338276058477311
200,5.0,0.6224302259350674,0.6224302259350674,0.6224302259350674,0.6224302259350674
300,,0.9205619897474844,0.9205619897474844,0.9205619897474844,0.9205619897474844
300,3.0,0.5386273020694892,0.5386273020694892,0.5386273020694892,0.5386273020694892
300,5.0,0.6224226314790203,0.6224226314790203,0.6224226314790203,0.6224226314790203
