C,Kernel,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
0.1,linear,0.07201442946648946,0.07201442946648946,0.07201442946648946,0.07201442946648946
0.1,rbf,0.05194797797607746,0.05194797797607746,0.05194797797607746,0.05194797797607746
0.1,sigmoid,0.046707803303588376,0.046707803303588376,0.046707803303588376,0.046707803303588376
1.0,linear,0.057186254034554775,0.057186254034554775,0.057186254034554775,0.057186254034554775
1.0,rbf,0.05674957281184736,0.05674957281184736,0.05674957281184736,0.05674957281184736
1.0,sigmoid,0.0515074995253465,0.0515074995253465,0.0515074995253465,0.0515074995253465
