C,Kernel,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
0.1,linear,0.07594645908486804,0.07594645908486804,0.07594645908486804,0.07594645908486804
0.1,rbf,0.05151129675337004,0.05151129675337004,0.05151129675337004,0.05151129675337004
0.1,sigmoid,0.04801404974368711,0.04801404974368711,0.04801404974368711,0.04801404974368711
1.0,linear,0.0541370799316499,0.0541370799316499,0.0541370799316499,0.0541370799316499
1.0,rbf,0.053256123030187966,0.053256123030187966,0.053256123030187966,0.053256123030187966
1.0,sigmoid,0.04888551357509018,0.04888551357509018,0.04888551357509018,0.04888551357509018
