Number of Estimators,Max Depth,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
100,,0.9007326007326008,0.9007326007326008,0.9007326007326008,0.9007326007326008
100,3.0,0.5772649572649572,0.5772649572649572,0.5772649572649572,0.5772649572649572
100,5.0,0.7515873015873016,0.7515873015873016,0.7515873015873016,0.7515873015873016
200,,0.8996214896214896,0.8996214896214896,0.8996214896214896,0.8996214896214896
200,3.0,0.5772893772893772,0.5772893772893772,0.5772893772893772,0.5772893772893772
200,5.0,0.7527350427350428,0.7527350427350428,0.7527350427350428,0.7527350427350428
300,,0.9095360195360195,0.9095360195360195,0.9095360195360195,0.9095360195360195
300,3.0,0.5761782661782661,0.5761782661782661,0.5761782661782661,0.5761782661782661
300,5.0,0.756056166056166,0.756056166056166,0.756056166056166,0.756056166056166
