C,Kernel,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
0.1,linear,0.0737782418834251,0.0737782418834251,0.0737782418834251,0.0737782418834251
0.1,rbf,0.05238465919878489,0.05238465919878489,0.05238465919878489,0.05238465919878489
0.1,sigmoid,0.047144484526295806,0.047144484526295806,0.047144484526295806,0.047144484526295806
1.0,linear,0.05107081830263908,0.05107081830263908,0.05107081830263908,0.05107081830263908
1.0,rbf,0.05194607936206569,0.05194607936206569,0.05194607936206569,0.05194607936206569
1.0,sigmoid,0.050634137079931654,0.050634137079931654,0.050634137079931654,0.050634137079931654
