Number of Estimators,Max Depth,Mean Accuracy,Mean Precision,Mean Recall,Mean F1 Score
100,,0.8907081807081807,0.8907081807081807,0.8907081807081807,0.8907081807081807
100,3.0,0.5794993894993894,0.5794993894993894,0.5794993894993894,0.5794993894993894
100,5.0,0.6633455433455435,0.6633455433455435,0.6633455433455435,0.6633455433455435
200,,0.8896336996336996,0.8896336996336996,0.8896336996336996,0.8896336996336996
200,3.0,0.5705860805860805,0.5705860805860805,0.5705860805860805,0.5705860805860805
200,5.0,0.6732967032967034,0.6732967032967034,0.6732967032967034,0.6732967032967034
300,,0.892954822954823,0.892954822954823,0.892954822954823,0.892954822954823
300,3.0,0.5728571428571427,0.5728571428571427,0.5728571428571427,0.5728571428571427
300,5.0,0.6810378510378511,0.6810378510378511,0.6810378510378511,0.6810378510378511
